age,height_cm,weight_kg,preferred_foot,pace,shooting,passing,dribbling,defending,physic,power_stamina,power_strength,value_eur,overall,potential
21,185,73,Right,51.0,34.0,50.0,53.0,46.0,56.0,56,57,110000,53,66
18,177,73,Left,64.0,52.0,48.0,57.0,29.0,46.0,46,52,110000,53,66
19,173,62,Right,66.0,44.0,56.0,56.0,42.0,42.0,46,39,110000,53,66
21,175,61,Right,64.0,46.0,49.0,58.0,46.0,44.0,59,33,100000,53,65
21,176,65,Left,62.0,50.0,51.0,54.0,44.0,52.0,64,46,100000,53,65
20,170,60,Right,72.0,52.0,40.0,53.0,18.0,52.0,64,50,110000,53,65
21,174,60,Right,73.0,50.0,45.0,57.0,23.0,37.0,42,33,110000,53,65
20,180,72,Right,65.0,45.0,51.0,58.0,48.0,52.0,51,48,100000,53,65
20,174,58,Right,68.0,54.0,44.0,57.0,17.0,44.0,52,40,110000,53,65
19,177,71,Right,59.0,46.0,53.0,60.0,29.0,42.0,43,44,100000,53,65
19,185,71,Left,60.0,24.0,37.0,38.0,53.0,59.0,62,63,90000,53,65
20,181,72,Right,59.0,46.0,51.0,57.0,43.0,55.0,62,52,100000,53,65
19,185,76,Right,58.0,53.0,43.0,56.0,20.0,46.0,33,58,100000,53,65
19,180,70,Right,80.0,53.0,43.0,56.0,27.0,55.0,45,68,100000,53,65
19,187,75,Right,56.0,22.0,33.0,36.0,54.0,60.0,61,61,90000,53,65
20,178,75,Left,58.0,24.0,34.0,32.0,53.0,60.0,60,60,100000,53,65
21,179,75,Right,68.0,42.0,50.0,54.0,44.0,59.0,64,57,90000,53,64
21,186,64,Right,70.0,51.0,37.0,53.0,17.0,56.0,55,67,100000,53,64
21,175,69,Right,60.0,54.0,40.0,55.0,25.0,51.0,57,57,100000,53,64
20,184,68,Right,59.0,25.0,43.0,42.0,53.0,60.0,63,59,90000,53,64
22,178,71,Right,52.0,24.0,35.0,37.0,54.0,60.0,65,58,90000,53,64
19,184,74,Right,66.0,52.0,43.0,54.0,56.0,57.0,49,63,90000,53,64
22,172,65,Right,77.0,49.0,50.0,55.0,42.0,47.0,61,43,90000,53,64
22,176,77,Right,57.0,55.0,36.0,54.0,16.0,51.0,58,57,100000,53,64
20,173,70,Right,59.0,40.0,50.0,54.0,50.0,49.0,46,46,100000,53,64
20,173,72,Right,62.0,51.0,38.0,52.0,19.0,50.0,55,55,100000,53,64
23,178,73,Right,60.0,31.0,46.0,48.0,51.0,59.0,59,62,90000,53,64
20,193,81,Right,60.0,53.0,38.0,47.0,22.0,53.0,54,56,100000,53,64
22,175,75,Right,59.0,36.0,48.0,51.0,52.0,57.0,58,59,90000,53,63
20,175,72,Right,65.0,50.0,45.0,60.0,24.0,50.0,40,61,100000,53,63
21,183,70,Right,69.0,26.0,33.0,44.0,54.0,52.0,53,52,90000,53,63
20,187,75,Right,51.0,24.0,35.0,50.0,49.0,66.0,53,74,90000,53,63
22,174,69,Right,60.0,31.0,33.0,48.0,52.0,49.0,54,48,90000,53,63
21,179,66,Right,62.0,32.0,38.0,41.0,53.0,55.0,55,57,90000,53,63
18,175,72,Right,67.0,51.0,41.0,59.0,17.0,54.0,56,61,90000,53,63
21,167,65,Left,65.0,52.0,49.0,53.0,24.0,39.0,44,39,100000,53,63
20,175,70,Right,56.0,55.0,41.0,54.0,15.0,47.0,56,47,100000,53,63
22,176,70,Right,66.0,53.0,35.0,53.0,18.0,53.0,55,55,100000,53,63
20,177,70,Right,64.0,47.0,49.0,53.0,41.0,55.0,70,47,90000,53,63
20,175,70,Right,64.0,44.0,54.0,50.0,36.0,51.0,65,49,100000,53,63
22,172,67,Right,58.0,38.0,47.0,51.0,52.0,53.0,50,52,90000,53,63
20,173,67,Right,80.0,43.0,43.0,51.0,24.0,44.0,59,42,100000,53,63
23,180,76,Right,60.0,52.0,49.0,52.0,27.0,50.0,52,56,90000,53,62
23,175,70,Left,58.0,46.0,51.0,61.0,27.0,45.0,44,47,90000,53,62
22,178,75,Right,72.0,45.0,49.0,53.0,39.0,60.0,63,61,90000,53,62
23,188,78,Right,62.0,23.0,30.0,34.0,52.0,63.0,55,71,80000,53,62
23,176,71,Right,53.0,53.0,48.0,57.0,21.0,53.0,59,59,90000,53,62
23,182,70,Left,64.0,44.0,51.0,55.0,30.0,44.0,47,51,90000,53,62
21,176,75,Left,65.0,37.0,49.0,50.0,38.0,56.0,66,54,90000,53,62
21,185,67,Right,58.0,55.0,39.0,55.0,17.0,46.0,58,45,90000,53,62
21,175,67,Right,72.0,44.0,46.0,54.0,24.0,48.0,53,55,90000,53,62
20,184,77,Right,55.0,22.0,40.0,40.0,53.0,60.0,64,61,80000,53,62
22,178,79,Right,78.0,39.0,55.0,54.0,36.0,54.0,48,61,90000,53,62
21,180,67,Right,70.0,43.0,47.0,59.0,29.0,42.0,39,44,90000,53,62
23,193,77,Right,66.0,31.0,38.0,50.0,51.0,62.0,60,69,80000,53,62
21,187,85,Right,63.0,46.0,52.0,59.0,36.0,58.0,48,70,90000,53,62
22,180,67,Right,65.0,23.0,37.0,41.0,51.0,62.0,53,69,80000,53,61
21,177,65,Left,78.0,45.0,47.0,52.0,48.0,55.0,52,57,80000,53,61
22,179,65,Right,66.0,50.0,47.0,54.0,36.0,44.0,53,41,90000,53,61
21,175,68,Right,71.0,45.0,55.0,60.0,40.0,45.0,47,45,90000,53,61
23,175,71,Right,63.0,27.0,40.0,49.0,51.0,59.0,58,57,80000,53,61
25,175,69,Right,78.0,54.0,50.0,57.0,50.0,60.0,68,59,80000,53,60
20,172,68,Right,62.0,56.0,41.0,46.0,22.0,49.0,54,52,90000,53,60
23,180,75,Right,79.0,54.0,40.0,48.0,19.0,53.0,56,59,80000,53,60
24,172,63,Left,72.0,40.0,49.0,58.0,23.0,35.0,45,32,80000,53,59
24,178,68,Right,70.0,53.0,43.0,55.0,26.0,56.0,66,53,80000,53,59
26,186,75,Right,55.0,23.0,27.0,25.0,54.0,60.0,54,64,70000,53,58
24,183,73,Right,67.0,49.0,55.0,59.0,37.0,52.0,63,50,80000,53,58
22,190,77,Right,61.0,55.0,46.0,51.0,23.0,58.0,54,72,80000,53,57
27,189,87,Right,62.0,54.0,36.0,45.0,48.0,69.0,60,80,60000,53,56
25,178,74,Left,61.0,25.0,29.0,50.0,51.0,61.0,80,55,70000,53,56
27,183,78,Right,61.0,23.0,31.0,33.0,51.0,65.0,59,74,60000,53,56
25,193,85,Right,53.0,54.0,36.0,45.0,22.0,66.0,58,76,80000,53,56
25,185,77,Right,65.0,49.0,46.0,57.0,25.0,55.0,62,60,70000,53,56
28,191,80,Right,54.0,21.0,25.0,32.0,54.0,70.0,70,79,60000,53,55
27,185,78,Right,58.0,30.0,43.0,49.0,53.0,59.0,60,61,60000,53,54
32,175,78,Right,63.0,39.0,47.0,52.0,43.0,63.0,60,69,45000,53,53
31,178,61,Right,65.0,46.0,49.0,53.0,27.0,40.0,52,34,50000,53,53
32,180,80,Left,42.0,39.0,57.0,53.0,52.0,62.0,66,63,45000,53,53
27,175,67,Right,65.0,54.0,44.0,57.0,35.0,63.0,63,63,60000,53,53
31,185,80,Right,57.0,41.0,52.0,52.0,55.0,70.0,67,75,50000,53,53
17,168,55,Left,68.0,48.0,47.0,54.0,46.0,37.0,48,31,110000,52,75
17,191,80,Right,67.0,27.0,36.0,44.0,50.0,63.0,55,71,100000,52,75
18,182,77,Right,61.0,21.0,26.0,29.0,51.0,62.0,62,66,110000,52,74
17,182,74,Right,68.0,52.0,45.0,49.0,22.0,49.0,52,54,110000,52,74
17,185,77,Right,47.0,23.0,41.0,42.0,53.0,49.0,34,57,100000,52,73
18,182,79,Right,64.0,40.0,48.0,55.0,27.0,51.0,51,58,110000,52,73
19,178,70,Left,63.0,26.0,36.0,47.0,50.0,50.0,52,50,100000,52,72
19,192,84,Right,52.0,25.0,37.0,33.0,51.0,65.0,59,75,100000,52,72
19,180,66,Left,55.0,52.0,39.0,52.0,18.0,48.0,44,53,110000,52,72
18,183,75,Right,61.0,54.0,43.0,47.0,19.0,52.0,53,60,100000,52,72
19,174,61,Left,57.0,43.0,51.0,58.0,48.0,48.0,49,48,100000,52,72
17,189,78,Right,68.0,22.0,32.0,35.0,55.0,55.0,62,53,90000,52,72
19,177,84,Left,60.0,23.0,39.0,38.0,52.0,70.0,66,78,100000,52,72
18,175,68,Right,63.0,38.0,51.0,51.0,43.0,51.0,51,50,100000,52,72
19,175,70,Right,60.0,55.0,35.0,48.0,19.0,40.0,49,38,110000,52,72
16,175,70,Right,56.0,44.0,47.0,54.0,44.0,49.0,49,47,100000,52,72
18,175,72,Right,72.0,49.0,48.0,55.0,45.0,56.0,70,50,100000,52,72
18,178,72,Right,67.0,50.0,44.0,52.0,25.0,37.0,44,37,100000,52,72
19,181,73,Right,82.0,48.0,54.0,60.0,35.0,51.0,51,52,110000,52,72
17,171,69,Right,78.0,37.0,43.0,61.0,26.0,45.0,60,41,100000,52,72
18,178,70,Right,81.0,37.0,46.0,52.0,42.0,55.0,61,56,100000,52,72
17,180,70,Right,69.0,41.0,49.0,61.0,40.0,57.0,57,58,100000,52,72
19,186,73,Right,66.0,39.0,51.0,51.0,45.0,55.0,63,48,110000,52,71
17,170,64,Right,80.0,51.0,43.0,59.0,18.0,41.0,53,36,100000,52,71
18,182,71,Left,66.0,28.0,38.0,48.0,48.0,55.0,63,51,100000,52,71
18,184,79,Left,63.0,48.0,52.0,53.0,43.0,53.0,51,59,100000,52,71
17,187,72,Right,65.0,45.0,47.0,50.0,49.0,66.0,70,70,90000,52,71
17,167,66,Right,66.0,47.0,44.0,59.0,24.0,42.0,45,41,100000,52,71
17,183,70,Right,62.0,27.0,39.0,42.0,53.0,55.0,60,53,90000,52,71
17,187,85,Left,63.0,49.0,37.0,52.0,28.0,58.0,59,63,100000,52,71
19,180,65,Right,76.0,48.0,41.0,57.0,28.0,38.0,39,42,110000,52,70
18,193,81,Right,60.0,24.0,31.0,39.0,52.0,63.0,59,69,100000,52,70
18,187,76,Right,62.0,30.0,32.0,35.0,51.0,56.0,51,57,100000,52,70
19,173,65,Right,67.0,32.0,43.0,51.0,47.0,56.0,56,58,100000,52,70
17,182,74,Left,67.0,25.0,31.0,38.0,51.0,61.0,46,66,90000,52,70
19,166,59,Right,68.0,42.0,49.0,57.0,26.0,42.0,43,37,110000,52,70
16,188,80,Right,63.0,53.0,37.0,51.0,21.0,62.0,58,66,100000,52,70
19,182,70,Right,55.0,53.0,40.0,51.0,25.0,52.0,52,55,110000,52,70
18,170,57,Right,61.0,33.0,48.0,50.0,45.0,49.0,62,41,100000,52,70
17,176,72,Right,80.0,48.0,41.0,52.0,18.0,48.0,53,50,100000,52,70
18,182,75,Right,68.0,50.0,52.0,53.0,39.0,54.0,64,54,100000,52,70
19,178,70,Right,84.0,40.0,44.0,57.0,25.0,44.0,42,49,110000,52,70
18,194,79,Right,60.0,24.0,41.0,41.0,50.0,61.0,57,65,100000,52,70
20,185,75,Right,63.0,40.0,50.0,50.0,45.0,61.0,64,61,110000,52,69
20,179,68,Left,56.0,45.0,54.0,55.0,52.0,50.0,45,45,110000,52,69
19,175,70,Right,63.0,44.0,51.0,56.0,45.0,54.0,59,53,110000,52,69
19,178,68,Right,65.0,40.0,53.0,49.0,44.0,53.0,63,48,110000,52,69
19,178,68,Right,60.0,53.0,39.0,53.0,19.0,44.0,50,45,110000,52,69
20,181,73,Right,60.0,43.0,53.0,51.0,29.0,53.0,53,57,110000,52,69
19,187,79,Right,62.0,23.0,37.0,30.0,52.0,58.0,37,71,100000,52,69
19,175,70,Right,64.0,38.0,52.0,55.0,35.0,48.0,57,42,110000,52,69
19,175,57,Left,76.0,44.0,47.0,53.0,30.0,36.0,44,31,110000,52,69
19,186,77,Right,63.0,27.0,30.0,29.0,54.0,59.0,62,60,100000,52,69
18,178,72,Right,63.0,40.0,50.0,51.0,40.0,54.0,63,50,100000,52,69
19,173,64,Right,65.0,46.0,47.0,50.0,47.0,52.0,75,37,110000,52,69
19,185,73,Right,64.0,40.0,50.0,56.0,40.0,52.0,53,47,110000,52,69
18,181,68,Right,61.0,36.0,47.0,51.0,49.0,61.0,52,66,100000,52,69
19,182,76,Right,65.0,51.0,38.0,51.0,25.0,56.0,57,61,110000,52,69
19,183,80,Right,63.0,43.0,50.0,55.0,33.0,52.0,61,46,110000,52,69
18,183,70,Right,67.0,42.0,50.0,54.0,38.0,49.0,54,46,100000,52,69
17,180,70,Right,67.0,52.0,43.0,55.0,25.0,44.0,48,48,100000,52,69
19,165,60,Left,77.0,30.0,38.0,52.0,45.0,41.0,53,32,100000,52,68
19,181,75,Right,63.0,33.0,48.0,48.0,50.0,54.0,44,59,100000,52,68
19,180,71,Right,61.0,49.0,39.0,59.0,26.0,52.0,57,57,110000,52,68
19,183,75,Right,62.0,47.0,49.0,52.0,43.0,59.0,59,61,110000,52,68
18,165,62,Right,68.0,40.0,45.0,59.0,30.0,42.0,41,42,100000,52,68
18,175,67,Left,72.0,26.0,30.0,50.0,50.0,53.0,58,50,100000,52,68
20,183,77,Left,71.0,48.0,50.0,53.0,48.0,65.0,68,66,110000,52,67
21,180,77,Right,68.0,43.0,46.0,52.0,48.0,63.0,72,68,110000,52,67
21,184,75,Right,57.0,26.0,27.0,33.0,53.0,61.0,55,71,100000,52,67
18,178,72,Right,72.0,53.0,38.0,51.0,21.0,51.0,55,57,100000,52,67
20,176,73,Right,63.0,40.0,50.0,55.0,42.0,56.0,58,55,110000,52,67
20,179,78,Right,52.0,31.0,42.0,43.0,52.0,62.0,66,67,100000,52,67
20,186,75,Right,61.0,23.0,28.0,35.0,51.0,66.0,62,73,100000,52,67
20,182,73,Right,74.0,52.0,37.0,55.0,20.0,51.0,54,56,110000,52,67
20,178,75,Right,66.0,36.0,49.0,51.0,42.0,50.0,53,48,110000,52,67
18,181,65,Right,64.0,45.0,47.0,49.0,26.0,45.0,65,42,100000,52,67
18,186,81,Right,60.0,32.0,44.0,52.0,47.0,64.0,67,69,100000,52,67
19,178,72,Right,68.0,40.0,51.0,58.0,43.0,45.0,50,50,100000,52,67
18,181,75,Right,66.0,47.0,44.0,54.0,21.0,46.0,37,52,100000,52,67
20,175,60,Right,70.0,54.0,38.0,51.0,19.0,45.0,54,44,110000,52,67
18,178,72,Left,69.0,47.0,46.0,55.0,32.0,44.0,46,45,100000,52,67
19,180,70,Right,58.0,35.0,45.0,49.0,53.0,51.0,50,50,100000,52,67
17,184,74,Right,69.0,25.0,30.0,37.0,51.0,63.0,59,70,90000,52,67
19,182,66,Left,64.0,43.0,49.0,53.0,47.0,54.0,60,53,110000,52,67
21,176,61,Right,64.0,43.0,49.0,54.0,49.0,54.0,54,57,110000,52,66
21,180,70,Right,57.0,54.0,40.0,52.0,18.0,49.0,52,52,110000,52,66
19,174,64,Right,69.0,43.0,50.0,55.0,49.0,59.0,64,59,110000,52,66
18,178,68,Right,64.0,42.0,47.0,56.0,39.0,40.0,32,42,100000,52,66
19,188,80,Right,62.0,26.0,33.0,41.0,51.0,62.0,55,70,100000,52,66
18,172,70,Left,71.0,49.0,45.0,53.0,23.0,48.0,39,59,100000,52,66
18,183,75,Left,67.0,48.0,50.0,53.0,24.0,50.0,50,58,100000,52,66
19,175,68,Right,65.0,44.0,53.0,56.0,36.0,47.0,55,45,110000,52,66
19,192,76,Right,56.0,22.0,32.0,38.0,52.0,60.0,56,61,100000,52,66
20,185,81,Right,48.0,53.0,34.0,46.0,28.0,64.0,65,69,110000,52,66
18,174,66,Right,83.0,48.0,42.0,55.0,23.0,38.0,46,37,100000,52,66
19,185,81,Right,70.0,51.0,37.0,53.0,18.0,45.0,56,42,110000,52,66
19,177,71,Right,65.0,45.0,53.0,54.0,40.0,45.0,47,43,110000,52,66
20,180,74,Right,67.0,50.0,39.0,52.0,21.0,56.0,52,65,100000,52,65
21,172,63,Right,72.0,51.0,35.0,55.0,20.0,54.0,66,54,100000,52,65
20,182,72,Left,67.0,51.0,39.0,53.0,21.0,52.0,54,54,100000,52,65
19,178,66,Right,68.0,42.0,50.0,55.0,42.0,51.0,67,46,90000,52,65
20,183,71,Right,65.0,24.0,33.0,43.0,52.0,61.0,67,65,90000,52,65
19,175,70,Right,68.0,37.0,49.0,55.0,47.0,60.0,62,60,90000,52,65
20,188,75,Right,60.0,25.0,34.0,43.0,50.0,64.0,62,72,90000,52,65
20,173,64,Right,61.0,44.0,51.0,52.0,40.0,47.0,52,45,100000,52,65
19,178,72,Right,66.0,26.0,34.0,53.0,53.0,60.0,64,63,90000,52,65
20,180,70,Right,65.0,40.0,50.0,56.0,44.0,55.0,61,53,100000,52,65
19,184,70,Right,68.0,44.0,51.0,55.0,42.0,50.0,52,50,90000,52,65
19,174,70,Left,62.0,24.0,35.0,49.0,49.0,48.0,56,43,90000,52,65
18,185,77,Left,57.0,24.0,29.0,33.0,52.0,60.0,53,68,80000,52,65
18,181,67,Right,82.0,50.0,39.0,55.0,24.0,60.0,70,71,90000,52,65
19,172,71,Right,81.0,27.0,36.0,46.0,44.0,67.0,69,66,80000,52,64
19,193,80,Right,71.0,41.0,51.0,50.0,57.0,65.0,64,69,90000,52,64
20,188,70,Right,57.0,33.0,47.0,51.0,49.0,65.0,67,66,90000,52,64
19,178,77,Right,72.0,53.0,45.0,60.0,16.0,50.0,51,59,90000,52,64
21,180,74,Right,69.0,52.0,40.0,55.0,17.0,53.0,56,58,90000,52,64
20,182,73,Right,60.0,52.0,45.0,58.0,19.0,49.0,57,51,90000,52,64
20,185,78,Right,62.0,27.0,30.0,51.0,50.0,58.0,59,62,80000,52,64
20,180,78,Right,65.0,42.0,52.0,47.0,44.0,58.0,55,60,90000,52,64
18,180,68,Right,59.0,56.0,35.0,46.0,18.0,47.0,59,50,80000,52,64
20,187,73,Right,68.0,50.0,51.0,53.0,49.0,65.0,67,68,90000,52,63
20,190,81,Right,59.0,27.0,31.0,38.0,49.0,65.0,55,74,80000,52,63
20,185,79,Right,59.0,29.0,30.0,30.0,53.0,59.0,60,63,80000,52,63
19,180,60,Right,64.0,48.0,53.0,56.0,40.0,40.0,47,35,80000,52,63
19,178,72,Right,56.0,25.0,34.0,32.0,53.0,55.0,59,52,80000,52,63
20,170,60,Right,65.0,45.0,54.0,58.0,41.0,37.0,33,33,80000,52,62
22,188,81,Right,60.0,40.0,51.0,54.0,46.0,61.0,53,67,80000,52,62
20,184,71,Right,59.0,52.0,37.0,49.0,27.0,58.0,55,61,80000,52,62
21,186,77,Right,63.0,47.0,51.0,54.0,42.0,54.0,58,55,80000,52,62
21,181,77,Right,58.0,41.0,49.0,48.0,48.0,56.0,50,59,70000,52,62
21,180,68,Right,61.0,37.0,49.0,50.0,46.0,54.0,71,46,80000,52,62
20,179,67,Right,68.0,54.0,44.0,58.0,24.0,40.0,45,42,80000,52,62
22,187,74,Right,63.0,51.0,46.0,49.0,33.0,58.0,55,64,80000,52,61
21,186,78,Right,78.0,23.0,29.0,44.0,51.0,61.0,55,68,70000,52,61
22,172,70,Right,63.0,39.0,53.0,51.0,35.0,57.0,59,59,80000,52,61
21,185,73,Right,67.0,49.0,50.0,54.0,33.0,52.0,55,58,80000,52,61
22,177,67,Right,72.0,45.0,49.0,54.0,31.0,41.0,44,42,80000,52,61
20,188,82,Right,59.0,22.0,27.0,27.0,53.0,63.0,57,73,70000,52,61
21,181,76,Right,61.0,33.0,43.0,53.0,46.0,56.0,60,57,70000,52,61
21,183,75,Right,57.0,53.0,38.0,51.0,17.0,49.0,51,56,80000,52,61
19,186,77,Right,73.0,51.0,43.0,52.0,25.0,51.0,46,60,80000,52,61
23,178,75,Right,61.0,34.0,45.0,55.0,45.0,57.0,65,54,70000,52,60
23,176,69,Right,66.0,46.0,54.0,57.0,38.0,57.0,70,52,80000,52,60
19,174,68,Right,65.0,44.0,50.0,53.0,39.0,53.0,66,57,70000,52,60
21,178,65,Right,73.0,44.0,47.0,57.0,30.0,55.0,62,55,70000,52,60
24,180,70,Right,73.0,51.0,39.0,53.0,18.0,48.0,58,48,70000,52,59
23,175,75,Right,64.0,51.0,41.0,51.0,25.0,52.0,58,53,70000,52,59
21,182,77,Right,68.0,51.0,45.0,59.0,22.0,51.0,50,60,70000,52,59
22,187,78,Right,58.0,46.0,50.0,54.0,47.0,57.0,45,62,70000,52,59
22,190,88,Right,50.0,50.0,43.0,47.0,24.0,66.0,51,82,70000,52,59
23,169,64,Right,65.0,34.0,51.0,48.0,43.0,51.0,71,38,70000,52,59
20,179,72,Right,65.0,25.0,30.0,50.0,48.0,54.0,61,51,60000,52,59
24,175,64,Right,70.0,47.0,52.0,57.0,38.0,53.0,60,52,70000,52,57
25,191,85,Right,51.0,51.0,35.0,49.0,23.0,57.0,58,59,70000,52,57
20,185,75,Right,58.0,26.0,37.0,36.0,51.0,59.0,58,62,60000,52,57
23,180,64,Right,71.0,54.0,40.0,51.0,24.0,40.0,52,37,60000,52,55
26,184,79,Left,60.0,54.0,39.0,48.0,20.0,57.0,54,69,60000,52,55
27,184,78,Right,57.0,31.0,47.0,47.0,45.0,62.0,68,61,50000,52,54
35,172,70,Right,36.0,48.0,55.0,52.0,51.0,46.0,31,48,20000,52,52
29,183,69,Right,64.0,26.0,38.0,47.0,51.0,53.0,53,54,40000,52,52
16,177,60,Right,62.0,39.0,51.0,51.0,42.0,44.0,54,34,80000,51,76
17,180,70,Right,71.0,50.0,38.0,54.0,20.0,36.0,30,39,80000,51,75
17,180,75,Left,62.0,32.0,44.0,46.0,45.0,58.0,61,59,70000,51,75
16,180,70,Right,65.0,25.0,28.0,34.0,53.0,52.0,55,51,80000,51,75
17,183,75,Right,60.0,33.0,51.0,51.0,52.0,55.0,51,56,80000,51,75
17,181,65,Right,63.0,25.0,41.0,49.0,43.0,40.0,54,37,70000,51,75
18,182,65,Right,54.0,22.0,28.0,29.0,52.0,62.0,61,67,80000,51,74
17,180,74,Right,56.0,22.0,29.0,38.0,52.0,57.0,64,56,80000,51,74
18,189,78,Right,53.0,27.0,29.0,33.0,51.0,61.0,56,65,80000,51,74
17,179,65,Right,62.0,26.0,31.0,34.0,52.0,49.0,51,44,80000,51,74
18,175,66,Right,60.0,43.0,47.0,58.0,30.0,35.0,32,31,80000,51,73
17,175,64,Right,69.0,46.0,48.0,56.0,41.0,47.0,65,40,80000,51,73
17,174,69,Right,67.0,25.0,35.0,45.0,48.0,55.0,59,56,70000,51,73
18,173,63,Right,67.0,42.0,44.0,60.0,30.0,42.0,49,38,80000,51,73
18,177,64,Right,62.0,40.0,48.0,53.0,44.0,55.0,57,50,80000,51,72
18,176,70,Right,72.0,50.0,37.0,52.0,18.0,47.0,55,47,80000,51,72
18,180,73,Right,63.0,26.0,31.0,36.0,53.0,53.0,56,52,70000,51,71
19,191,77,Right,62.0,46.0,47.0,48.0,49.0,56.0,49,62,70000,51,71
17,177,67,Right,58.0,27.0,37.0,52.0,51.0,50.0,50,48,70000,51,71
17,178,61,Left,51.0,56.0,41.0,52.0,18.0,39.0,51,35,70000,51,71
18,183,73,Left,62.0,23.0,34.0,39.0,50.0,58.0,55,62,70000,51,71
16,179,68,Right,75.0,50.0,35.0,54.0,18.0,46.0,60,44,70000,51,71
19,170,65,Right,60.0,47.0,50.0,55.0,38.0,33.0,41,32,80000,51,71
18,185,77,Right,58.0,26.0,29.0,32.0,52.0,58.0,61,62,70000,51,71
17,181,67,Right,62.0,35.0,53.0,53.0,46.0,48.0,54,42,70000,51,70
18,178,75,Left,64.0,31.0,38.0,48.0,47.0,52.0,55,51,70000,51,70
17,182,72,Left,72.0,48.0,41.0,50.0,23.0,52.0,55,57,70000,51,70
18,183,73,Left,69.0,32.0,43.0,52.0,48.0,39.0,34,35,70000,51,69
18,170,80,Right,71.0,40.0,49.0,55.0,42.0,54.0,63,51,80000,51,69
19,180,70,Right,62.0,28.0,28.0,30.0,54.0,52.0,56,50,70000,51,69
17,175,69,Right,70.0,43.0,51.0,55.0,38.0,51.0,59,45,70000,51,69
18,182,78,Right,69.0,46.0,50.0,54.0,41.0,55.0,64,54,80000,51,69
19,170,59,Right,64.0,51.0,44.0,53.0,20.0,44.0,52,43,80000,51,69
18,184,70,Right,67.0,42.0,49.0,53.0,45.0,59.0,66,60,80000,51,69
17,178,78,Left,61.0,23.0,32.0,52.0,44.0,58.0,55,65,70000,51,69
16,175,61,Right,57.0,40.0,46.0,53.0,44.0,48.0,67,34,70000,51,69
18,176,61,Right,58.0,25.0,33.0,33.0,51.0,59.0,53,67,70000,51,69
18,185,76,Left,55.0,26.0,36.0,41.0,49.0,61.0,61,68,70000,51,69
18,180,75,Right,65.0,50.0,41.0,56.0,19.0,56.0,63,62,80000,51,69
17,183,70,Right,58.0,35.0,45.0,50.0,49.0,57.0,54,65,70000,51,69
18,180,73,Right,78.0,52.0,47.0,51.0,15.0,47.0,53,49,80000,51,69
20,185,79,Right,58.0,25.0,33.0,38.0,50.0,62.0,54,72,80000,51,68
19,172,65,Right,62.0,50.0,44.0,55.0,20.0,53.0,51,57,80000,51,68
20,165,68,Right,59.0,35.0,47.0,52.0,50.0,43.0,34,43,80000,51,68
18,178,68,Right,68.0,49.0,40.0,56.0,19.0,40.0,34,42,80000,51,68
20,186,72,Right,57.0,24.0,35.0,37.0,50.0,64.0,64,71,80000,51,68
19,180,64,Left,72.0,45.0,47.0,53.0,27.0,42.0,43,45,80000,51,68
18,175,65,Right,64.0,45.0,44.0,62.0,44.0,49.0,58,39,70000,51,68
18,178,68,Left,71.0,27.0,37.0,47.0,47.0,58.0,59,60,70000,51,68
18,185,75,Right,68.0,43.0,50.0,51.0,45.0,56.0,53,58,80000,51,68
18,182,75,Right,55.0,25.0,31.0,33.0,53.0,53.0,48,57,70000,51,68
19,183,70,Right,61.0,27.0,31.0,35.0,52.0,57.0,58,58,70000,51,68
17,169,58,Right,71.0,39.0,48.0,55.0,29.0,41.0,55,34,70000,51,68
18,185,72,Left,56.0,22.0,33.0,36.0,50.0,60.0,56,67,70000,51,68
18,189,78,Right,59.0,24.0,30.0,36.0,51.0,58.0,60,60,70000,51,68
18,170,65,Right,61.0,47.0,51.0,58.0,40.0,41.0,44,39,80000,51,68
18,173,65,Left,71.0,51.0,36.0,52.0,16.0,45.0,52,46,80000,51,68
18,183,76,Right,69.0,42.0,48.0,54.0,42.0,64.0,75,61,80000,51,68
19,180,71,Right,63.0,42.0,51.0,56.0,39.0,58.0,66,58,80000,51,67
19,180,70,Right,68.0,24.0,35.0,47.0,48.0,53.0,61,50,70000,51,67
20,178,76,Left,71.0,28.0,30.0,47.0,50.0,54.0,59,52,80000,51,67
18,175,59,Right,77.0,49.0,42.0,57.0,17.0,39.0,55,33,80000,51,67
19,186,73,Right,61.0,28.0,40.0,45.0,52.0,54.0,51,56,70000,51,67
19,178,69,Right,76.0,39.0,45.0,53.0,23.0,44.0,40,49,80000,51,67
19,181,62,Right,64.0,43.0,51.0,52.0,34.0,45.0,34,50,80000,51,67
18,170,65,Right,65.0,43.0,50.0,53.0,42.0,43.0,38,43,80000,51,67
20,180,75,Right,69.0,43.0,53.0,55.0,34.0,53.0,61,55,80000,51,67
19,191,80,Right,56.0,26.0,34.0,40.0,51.0,60.0,59,64,70000,51,67
18,182,72,Right,68.0,39.0,49.0,53.0,42.0,46.0,46,42,80000,51,67
19,169,61,Right,61.0,49.0,44.0,52.0,16.0,40.0,56,34,80000,51,67
18,178,70,Right,66.0,52.0,35.0,47.0,17.0,51.0,51,56,80000,51,67
19,185,80,Right,55.0,26.0,35.0,47.0,49.0,65.0,60,71,70000,51,67
20,189,65,Right,68.0,46.0,45.0,50.0,40.0,58.0,61,57,80000,51,66
19,178,66,Left,70.0,50.0,38.0,55.0,29.0,45.0,60,42,80000,51,66
